Macrotrends Data Download;
;
Copper Prices - 45 Year Historical Chart;
;
"DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED ""AS IS"" AND SOLELY";
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.;
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE;
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.;
;
;
;
"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net"".";
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page.";
;
;
date; value
09/05/2014;3.0830
12/05/2014;3.1495
13/05/2014;3.1355
14/05/2014;3.1600
15/05/2014;3.1445
16/05/2014;3.1470
19/05/2014;3.1670
20/05/2014;3.1450
21/05/2014;3.1230
22/05/2014;3.1420
23/05/2014;3.1675
27/05/2014;3.1775
28/05/2014;3.1735
29/05/2014;3.1445
30/05/2014;3.1235
02/06/2014;3.1705
03/06/2014;3.1370
04/06/2014;3.0930
05/06/2014;3.0905
06/06/2014;3.0510
09/06/2014;3.0435
10/06/2014;3.0530
11/06/2014;3.0405
12/06/2014;3.0155
13/06/2014;3.0295
16/06/2014;3.0500
17/06/2014;3.0610
18/06/2014;3.0600
19/06/2014;3.0785
20/06/2014;3.1215
23/06/2014;3.1495
24/06/2014;3.1510
25/06/2014;3.1668
26/06/2014;3.1681
27/06/2014;3.1604
30/06/2014;3.2004
01/07/2014;3.2040
02/07/2014;3.2650
03/07/2014;3.2795
07/07/2014;3.2610
08/07/2014;3.2570
09/07/2014;3.2480
10/07/2014;3.2670
11/07/2014;3.2690
14/07/2014;3.2490
15/07/2014;3.2495
16/07/2014;3.2145
17/07/2014;3.2205
18/07/2014;3.1845
21/07/2014;3.1990
22/07/2014;3.2080
23/07/2014;3.2070
24/07/2014;3.2665
25/07/2014;3.2405
28/07/2014;3.2435
29/07/2014;3.2190
30/07/2014;3.2415
31/07/2014;3.2310
01/08/2014;3.2145
04/08/2014;3.2440
05/08/2014;3.2045
06/08/2014;3.1660
07/08/2014;3.1760
08/08/2014;3.1735
11/08/2014;3.1745
12/08/2014;3.1545
13/08/2014;3.1120
14/08/2014;3.0910
15/08/2014;3.1030
18/08/2014;3.1090
19/08/2014;3.0885
20/08/2014;3.1770
21/08/2014;3.1760
22/08/2014;3.2045
25/08/2014;3.2180
26/08/2014;3.1913
27/08/2014;3.1862
28/08/2014;3.1409
29/08/2014;3.1554
02/09/2014;3.1550
03/09/2014;3.1270
04/09/2014;3.1510
05/09/2014;3.1695
08/09/2014;3.1685
09/09/2014;3.1020
10/09/2014;3.1105
11/09/2014;3.0925
12/09/2014;3.1065
15/09/2014;3.0855
16/09/2014;3.1660
17/09/2014;3.1435
18/09/2014;3.0940
19/09/2014;3.0915
22/09/2014;3.0385
23/09/2014;3.0350
24/09/2014;3.0535
25/09/2014;3.0300
26/09/2014;3.0355
29/09/2014;3.0565
30/09/2014;3.0075
01/10/2014;3.0360
02/10/2014;2.9985
03/10/2014;2.9985
06/10/2014;3.0355
07/10/2014;3.0390
08/10/2014;3.0035
09/10/2014;3.0300
10/10/2014;3.0350
13/10/2014;3.0405
14/10/2014;3.0900
15/10/2014;3.0090
16/10/2014;2.9815
17/10/2014;3.0035
20/10/2014;2.9880
21/10/2014;3.0280
22/10/2014;3.0175
23/10/2014;3.0400
24/10/2014;3.0410
27/10/2014;3.0640
28/10/2014;3.0930
29/10/2014;3.1045
30/10/2014;3.0625
31/10/2014;3.0470
03/11/2014;3.0650
04/11/2014;3.0185
05/11/2014;3.0075
06/11/2014;3.0175
07/11/2014;3.0385
10/11/2014;3.0200
11/11/2014;3.0330
12/11/2014;3.0250
13/11/2014;2.9945
14/11/2014;3.0465
17/11/2014;3.0395
18/11/2014;3.0020
19/11/2014;3.0450
20/11/2014;3.0195
21/11/2014;3.0315
24/11/2014;3.0016
25/11/2014;2.9636
26/11/2014;2.9636
28/11/2014;2.8608
01/12/2014;2.9205
02/12/2014;2.9090
03/12/2014;2.8870
04/12/2014;2.9265
05/12/2014;2.9175
08/12/2014;2.9025
09/12/2014;2.9395
10/12/2014;2.9075
11/12/2014;2.9360
12/12/2014;2.9450
15/12/2014;2.8925
16/12/2014;2.8725
17/12/2014;2.8825
18/12/2014;2.8670
19/12/2014;2.9020
22/12/2014;2.9000
23/12/2014;2.8950
24/12/2014;2.8703
26/12/2014;2.8266
29/12/2014;2.8292
31/12/2014;2.8281
02/01/2015;2.8175
05/01/2015;2.7660
06/01/2015;2.7670
07/01/2015;2.7585
08/01/2015;2.7695
09/01/2015;2.7545
12/01/2015;2.7255
13/01/2015;2.6440
14/01/2015;2.5055
15/01/2015;2.5580
16/01/2015;2.6170
20/01/2015;2.5940
21/01/2015;2.6125
22/01/2015;2.5785
23/01/2015;2.5015
26/01/2015;2.5430
27/01/2015;2.4625
29/01/2015;2.4515
30/01/2015;2.4945
02/02/2015;2.4900
03/02/2015;2.5815
04/02/2015;2.5910
05/02/2015;2.5950
06/02/2015;2.5855
09/02/2015;2.5805
10/02/2015;2.5515
11/02/2015;2.5410
12/02/2015;2.6020
13/02/2015;2.6050
17/02/2015;2.5815
18/02/2015;2.6145
19/02/2015;2.6200
20/02/2015;2.5945
23/02/2015;2.5925
24/02/2015;2.6463
25/02/2015;2.6555
26/02/2015;2.7023
27/02/2015;2.6964
02/03/2015;2.6975
03/03/2015;2.6565
04/03/2015;2.6595
05/03/2015;2.6525
06/03/2015;2.6090
09/03/2015;2.6705
10/03/2015;2.6240
11/03/2015;2.6060
12/03/2015;2.6585
13/03/2015;2.6635
16/03/2015;2.6675
17/03/2015;2.6330
18/03/2015;2.5705
19/03/2015;2.6600
20/03/2015;2.7610
23/03/2015;2.7895
24/03/2015;2.8030
25/03/2015;2.7920
26/03/2015;2.8110
27/03/2015;2.7675
30/03/2015;2.7815
31/03/2015;2.7400
01/04/2015;2.7485
02/04/2015;2.7340
06/04/2015;2.7170
07/04/2015;2.7630
08/04/2015;2.7315
09/04/2015;2.7290
10/04/2015;2.7340
13/04/2015;2.7190
14/04/2015;2.7000
15/04/2015;2.7125
16/04/2015;2.7740
17/04/2015;2.7740
20/04/2015;2.7325
21/04/2015;2.7020
22/04/2015;2.6655
23/04/2015;2.6940
24/04/2015;2.7480
27/04/2015;2.7714
28/04/2015;2.7826
29/04/2015;2.7974
30/04/2015;2.8865
01/05/2015;2.9295
04/05/2015;2.9205
05/05/2015;2.9350
06/05/2015;2.9260
07/05/2015;2.9180
08/05/2015;2.9205
11/05/2015;2.9030
12/05/2015;2.9315
13/05/2015;2.9290
14/05/2015;2.9235
15/05/2015;2.9245
18/05/2015;2.9065
19/05/2015;2.8375
20/05/2015;2.8290
21/05/2015;2.8485
22/05/2015;2.8110
26/05/2015;2.7780
27/05/2015;2.7685
28/05/2015;2.7675
29/05/2015;2.7280
01/06/2015;2.7200
02/06/2015;2.7360
03/06/2015;2.7265
04/06/2015;2.6870
05/06/2015;2.6925
08/06/2015;2.6965
09/06/2015;2.7140
10/06/2015;2.7470
11/06/2015;2.6690
12/06/2015;2.6780
15/06/2015;2.6470
16/06/2015;2.6155
17/06/2015;2.6040
18/06/2015;2.6060
19/06/2015;2.5690
22/06/2015;2.5670
23/06/2015;2.6130
24/06/2015;2.6245
25/06/2015;2.6223
26/06/2015;2.6409
29/06/2015;2.6355
30/06/2015;2.6167
01/07/2015;2.6305
02/07/2015;2.6310
06/07/2015;2.5380
07/07/2015;2.4465
08/07/2015;2.4970
09/07/2015;2.5515
10/07/2015;2.5375
13/07/2015;2.5445
14/07/2015;2.5350
15/07/2015;2.5215
16/07/2015;2.5230
17/07/2015;2.4960
20/07/2015;2.4815
21/07/2015;2.4745
22/07/2015;2.4280
23/07/2015;2.3855
24/07/2015;2.3825
27/07/2015;2.3535
28/07/2015;2.4025
29/07/2015;2.4075
30/07/2015;2.3770
31/07/2015;2.3635
03/08/2015;2.3460
04/08/2015;2.3620
05/08/2015;2.3485
06/08/2015;2.3410
07/08/2015;2.3325
10/08/2015;2.4000
11/08/2015;2.3315
12/08/2015;2.3500
13/08/2015;2.3530
14/08/2015;2.3515
17/08/2015;2.3210
18/08/2015;2.2870
19/08/2015;2.2760
20/08/2015;2.3195
21/08/2015;2.3035
24/08/2015;2.2590
25/08/2015;2.3135
26/08/2015;2.2454
27/08/2015;2.3318
28/08/2015;2.3462
31/08/2015;2.3376
01/09/2015;2.3015
02/09/2015;2.3295
03/09/2015;2.3845
04/09/2015;2.3120
08/09/2015;2.4340
09/09/2015;2.4365
10/09/2015;2.4470
11/09/2015;2.4535
14/09/2015;2.4055
15/09/2015;2.4265
16/09/2015;2.4520
17/09/2015;2.4520
18/09/2015;2.3860
21/09/2015;2.3885
22/09/2015;2.2975
23/09/2015;2.2955
24/09/2015;2.3025
25/09/2015;2.2835
28/09/2015;2.2515
29/09/2015;2.2515
30/09/2015;2.3410
01/10/2015;2.3045
02/10/2015;2.3255
05/10/2015;2.3555
06/10/2015;2.3550
07/10/2015;2.3670
08/10/2015;2.3430
09/10/2015;2.4140
12/10/2015;2.4155
13/10/2015;2.3875
14/10/2015;2.4155
15/10/2015;2.4230
16/10/2015;2.4035
19/10/2015;2.3675
20/10/2015;2.3655
21/10/2015;2.3605
22/10/2015;2.3835
23/10/2015;2.3500
26/10/2015;2.3570
27/10/2015;2.3620
28/10/2015;2.3625
29/10/2015;2.3210
30/10/2015;2.3175
02/11/2015;2.3190
03/11/2015;2.3305
04/11/2015;2.3225
05/11/2015;2.2550
06/11/2015;2.2420
09/11/2015;2.2300
10/11/2015;2.2175
11/11/2015;2.2180
12/11/2015;2.1725
13/11/2015;2.1680
16/11/2015;2.1155
17/11/2015;2.1040
18/11/2015;2.0780
19/11/2015;2.0765
20/11/2015;2.0550
23/11/2015;2.0210
24/11/2015;2.0560
25/11/2015;2.0478
27/11/2015;2.0529
30/11/2015;2.0457
01/12/2015;2.0695
02/12/2015;2.0315
03/12/2015;2.0595
04/12/2015;2.0760
07/12/2015;2.0470
08/12/2015;2.0500
09/12/2015;2.0620
10/12/2015;2.0685
11/12/2015;2.1125
14/12/2015;2.1065
15/12/2015;2.0520
16/12/2015;2.0660
17/12/2015;2.0385
18/12/2015;2.1080
21/12/2015;2.1335
22/12/2015;2.1015
23/12/2015;2.1160
24/12/2015;2.1155
28/12/2015;2.0718
29/12/2015;2.1308
30/12/2015;2.1427
31/12/2015;2.1331
04/01/2016;2.0795
05/01/2016;2.0955
06/01/2016;2.0880
07/01/2016;2.0220
08/01/2016;2.0220
11/01/2016;1.9725
12/01/2016;1.9590
13/01/2016;1.9560
14/01/2016;1.9760
15/01/2016;1.9435
19/01/2016;1.9775
20/01/2016;1.9595
21/01/2016;1.9965
22/01/2016;2.0025
25/01/2016;1.9980
26/01/2016;2.0375
27/01/2016;2.0640
28/01/2016;2.0515
29/01/2016;2.0670
01/02/2016;2.0555
02/02/2016;2.0550
03/02/2016;2.0950
04/02/2016;2.1315
05/02/2016;2.1030
08/02/2016;2.0905
09/02/2016;2.0395
10/02/2016;2.0270
11/02/2016;2.0065
12/02/2016;2.0290
16/02/2016;2.0510
17/02/2016;2.0755
18/02/2016;2.0735
19/02/2016;2.0765
22/02/2016;2.1150
23/02/2016;2.1055
24/02/2016;2.0970
25/02/2016;2.0691
26/02/2016;2.1222
29/02/2016;2.1317
01/03/2016;2.1455
02/03/2016;2.1810
03/03/2016;2.2085
04/03/2016;2.2745
07/03/2016;2.2835
08/03/2016;2.2220
09/03/2016;2.2325
10/03/2016;2.2200
11/03/2016;2.2410
14/03/2016;2.2395
15/03/2016;2.2335
16/03/2016;2.2340
17/03/2016;2.2925
18/03/2016;2.2825
21/03/2016;2.2925
22/03/2016;2.2895
23/03/2016;2.2355
24/03/2016;2.2290
28/03/2016;2.2460
29/03/2016;2.2140
30/03/2016;2.1900
31/03/2016;2.1830
01/04/2016;2.1630
04/04/2016;2.1405
05/04/2016;2.1380
06/04/2016;2.1435
07/04/2016;2.0765
08/04/2016;2.0870
11/04/2016;2.0905
12/04/2016;2.1470
13/04/2016;2.1680
14/04/2016;2.1710
15/04/2016;2.1530
18/04/2016;2.1645
19/04/2016;2.2235
20/04/2016;2.2380
21/04/2016;2.2510
22/04/2016;2.2645
25/04/2016;2.2525
26/04/2016;2.2429
27/04/2016;2.2197
28/04/2016;2.2287
29/04/2016;2.2826
02/05/2016;2.2665
03/05/2016;2.2190
04/05/2016;2.1865
05/05/2016;2.1540
06/05/2016;2.1540
09/05/2016;2.1065
10/05/2016;2.0925
11/05/2016;2.1035
12/05/2016;2.0745
13/05/2016;2.0740
16/05/2016;2.0890
17/05/2016;2.0890
18/05/2016;2.0785
19/05/2016;2.0610
20/05/2016;2.0555
23/05/2016;2.0550
24/05/2016;2.0665
25/05/2016;2.1015
26/05/2016;2.1025
27/05/2016;2.1140
31/05/2016;2.0955
01/06/2016;2.0730
02/06/2016;2.0700
03/06/2016;2.1130
06/06/2016;2.1175
07/06/2016;2.0510
08/06/2016;2.0615
09/06/2016;2.0390
10/06/2016;2.0305
13/06/2016;2.0535
14/06/2016;2.0405
15/06/2016;2.0910
16/06/2016;2.0480
17/06/2016;2.0510
20/06/2016;2.0930
21/06/2016;2.1160
22/06/2016;2.1355
23/06/2016;2.1625
24/06/2016;2.1105
27/06/2016;2.1227
28/06/2016;2.1725
29/06/2016;2.1850
30/06/2016;2.1953
01/07/2016;2.2170
05/07/2016;2.1835
06/07/2016;2.1535
07/07/2016;2.1235
08/07/2016;2.1190
11/07/2016;2.1475
12/07/2016;2.2130
13/07/2016;2.2400
14/07/2016;2.2430
15/07/2016;2.2335
18/07/2016;2.2370
19/07/2016;2.2630
20/07/2016;2.2540
21/07/2016;2.2585
22/07/2016;2.2355
25/07/2016;2.2170
26/07/2016;2.2255
27/07/2016;2.1850
28/07/2016;2.2090
29/07/2016;2.2215
01/08/2016;2.1995
02/08/2016;2.2090
03/08/2016;2.1985
04/08/2016;2.1740
05/08/2016;2.1540
08/08/2016;2.1650
09/08/2016;2.1500
10/08/2016;2.1710
11/08/2016;2.1910
12/08/2016;2.1400
15/08/2016;2.1515
16/08/2016;2.1720
17/08/2016;2.1520
18/08/2016;2.1675
19/08/2016;2.1670
22/08/2016;2.1400
23/08/2016;2.1150
24/08/2016;2.0765
25/08/2016;2.0765
26/08/2016;2.0797
29/08/2016;2.0763
30/08/2016;2.0735
31/08/2016;2.0759
01/09/2016;2.0755
02/09/2016;2.0780
06/09/2016;2.0890
07/09/2016;2.0975
08/09/2016;2.1000
09/09/2016;2.0925
12/09/2016;2.1000
13/09/2016;2.1015
14/09/2016;2.1550
15/09/2016;2.1595
16/09/2016;2.1600
19/09/2016;2.1565
20/09/2016;2.1650
21/09/2016;2.1550
22/09/2016;2.1945
23/09/2016;2.2010
26/09/2016;2.1985
27/09/2016;2.1710
28/09/2016;2.1875
29/09/2016;2.1900
30/09/2016;2.2105
03/10/2016;2.1920
04/10/2016;2.1670
05/10/2016;2.1645
06/10/2016;2.1555
07/10/2016;2.1635
10/10/2016;2.1975
11/10/2016;2.1855
12/10/2016;2.1765
13/10/2016;2.1220
14/10/2016;2.1105
17/10/2016;2.1070
18/10/2016;2.1055
19/10/2016;2.1035
20/10/2016;2.0960
21/10/2016;2.0885
24/10/2016;2.0930
25/10/2016;2.1385
26/10/2016;2.1455
27/10/2016;2.1635
28/10/2016;2.1935
31/10/2016;2.2050
01/11/2016;2.2290
02/11/2016;2.2305
03/11/2016;2.2490
04/11/2016;2.2650
07/11/2016;2.3095
08/11/2016;2.3800
09/11/2016;2.4595
10/11/2016;2.5510
11/11/2016;2.5090
14/11/2016;2.5210
15/11/2016;2.5050
16/11/2016;2.4675
17/11/2016;2.4910
18/11/2016;2.4675
21/11/2016;2.5150
22/11/2016;2.5445
23/11/2016;2.6075
25/11/2016;2.6690
28/11/2016;2.6583
29/11/2016;2.5992
30/11/2016;2.6247
01/12/2016;2.6350
02/12/2016;2.6185
05/12/2016;2.6915
06/12/2016;2.6745
07/12/2016;2.6395
08/12/2016;2.6215
09/12/2016;2.6430
12/12/2016;2.6135
13/12/2016;2.5930
14/12/2016;2.5995
15/12/2016;2.5950
16/12/2016;2.5590
19/12/2016;2.4935
20/12/2016;2.4975
21/12/2016;2.4915
22/12/2016;2.4925
23/12/2016;2.4725
27/12/2016;2.5095
28/12/2016;2.4963
29/12/2016;2.4844
30/12/2016;2.5039
03/01/2017;2.4890
04/01/2017;2.5565
05/01/2017;2.5375
06/01/2017;2.5460
09/01/2017;2.5385
10/01/2017;2.6125
11/01/2017;2.6105
12/01/2017;2.6715
13/01/2017;2.6900
17/01/2017;2.6250
18/01/2017;2.6165
19/01/2017;2.6105
20/01/2017;2.6250
23/01/2017;2.6475
24/01/2017;2.7085
25/01/2017;2.7100
26/01/2017;2.6730
27/01/2017;2.6895
30/01/2017;2.6550
31/01/2017;2.7275
01/02/2017;2.7115
02/02/2017;2.6855
03/02/2017;2.6160
06/02/2017;2.6515
07/02/2017;2.6320
08/02/2017;2.6665
09/02/2017;2.6535
10/02/2017;2.7680
13/02/2017;2.7830
14/02/2017;2.7370
15/02/2017;2.7405
16/02/2017;2.7185
17/02/2017;2.7070
21/02/2017;2.7455
22/02/2017;2.7330
23/02/2017;2.6466
24/02/2017;2.6864
27/02/2017;2.6938
28/02/2017;2.7120
01/03/2017;2.7360
02/03/2017;2.6905
03/03/2017;2.6965
06/03/2017;2.6520
07/03/2017;2.6185
08/03/2017;2.6005
09/03/2017;2.5800
10/03/2017;2.5950
13/03/2017;2.6255
14/03/2017;2.6350
15/03/2017;2.6565
16/03/2017;2.6775
17/03/2017;2.6915
20/03/2017;2.6670
21/03/2017;2.6185
22/03/2017;2.6305
23/03/2017;2.6445
24/03/2017;2.6310
27/03/2017;2.6320
28/03/2017;2.6760
29/03/2017;2.6775
30/03/2017;2.6715
31/03/2017;2.6525
03/04/2017;2.6035
04/04/2017;2.6120
05/04/2017;2.6800
06/04/2017;2.6580
07/04/2017;2.6470
10/04/2017;2.6040
11/04/2017;2.6080
12/04/2017;2.5450
13/04/2017;2.5705
17/04/2017;2.5960
18/04/2017;2.5290
19/04/2017;2.5345
20/04/2017;2.5420
21/04/2017;2.5375
24/04/2017;2.5525
25/04/2017;2.5810
26/04/2017;2.5933
27/04/2017;2.5878
28/04/2017;2.6053
01/05/2017;2.6605
02/05/2017;2.6355
03/05/2017;2.5435
04/05/2017;2.5115
05/05/2017;2.5285
08/05/2017;2.4935
09/05/2017;2.4980
10/05/2017;2.4945
11/05/2017;2.5080
12/05/2017;2.5240
15/05/2017;2.5390
16/05/2017;2.5505
17/05/2017;2.5465
18/05/2017;2.5315
19/05/2017;2.5815
22/05/2017;2.5955
23/05/2017;2.5960
24/05/2017;2.5835
25/05/2017;2.5975
26/05/2017;2.5660
30/05/2017;2.5640
31/05/2017;2.5800
01/06/2017;2.5875
02/06/2017;2.5745
05/06/2017;2.5575
06/06/2017;2.5470
07/06/2017;2.5515
08/06/2017;2.6095
09/06/2017;2.6495
12/06/2017;2.6155
13/06/2017;2.5965
14/06/2017;2.5735
15/06/2017;2.5655
16/06/2017;2.5640
19/06/2017;2.5895
20/06/2017;2.5545
21/06/2017;2.6020
22/06/2017;2.5990
23/06/2017;2.6240
26/06/2017;2.6255
27/06/2017;2.6499
28/06/2017;2.6667
29/06/2017;2.6905
30/06/2017;2.7086
03/07/2017;2.6930
05/07/2017;2.6600
06/07/2017;2.6615
07/07/2017;2.6470
10/07/2017;2.6475
11/07/2017;2.6720
12/07/2017;2.6840
13/07/2017;2.6615
14/07/2017;2.6910
17/07/2017;2.7240
18/07/2017;2.7305
19/07/2017;2.7105
20/07/2017;2.7160
21/07/2017;2.7225
24/07/2017;2.7365
25/07/2017;2.8465
26/07/2017;2.8720
27/07/2017;2.8775
28/07/2017;2.8750
31/07/2017;2.8915
01/08/2017;2.8810
02/08/2017;2.8845
03/08/2017;2.8780
04/08/2017;2.8850
07/08/2017;2.9070
08/08/2017;2.9425
09/08/2017;2.9270
10/08/2017;2.9030
11/08/2017;2.9120
14/08/2017;2.9045
15/08/2017;2.8830
16/08/2017;2.9535
17/08/2017;2.9380
18/08/2017;2.9395
21/08/2017;2.9805
22/08/2017;2.9870
23/08/2017;2.9805
24/08/2017;3.0340
25/08/2017;3.0335
28/08/2017;3.0676
29/08/2017;3.0904
30/08/2017;3.0780
31/08/2017;3.0946
01/09/2017;3.1180
05/09/2017;3.1280
06/09/2017;3.1515
07/09/2017;3.1435
08/09/2017;3.0415
11/09/2017;3.0660
12/09/2017;3.0360
13/09/2017;2.9810
14/09/2017;2.9575
15/09/2017;2.9490
18/09/2017;2.9690
19/09/2017;2.9695
20/09/2017;2.9690
21/09/2017;2.9345
22/09/2017;2.9445
25/09/2017;2.9375
26/09/2017;2.9190
27/09/2017;2.9295
28/09/2017;2.9810
29/09/2017;2.9550
02/10/2017;2.9555
03/10/2017;2.9635
04/10/2017;2.9590
05/10/2017;3.0465
06/10/2017;3.0290
09/10/2017;3.0310
10/10/2017;3.0605
11/10/2017;3.0955
12/10/2017;3.1200
13/10/2017;3.1335
16/10/2017;3.2390
17/10/2017;3.1955
18/10/2017;3.1780
19/10/2017;3.1675
20/10/2017;3.1655
23/10/2017;3.1880
24/10/2017;3.1980
25/10/2017;3.1830
26/10/2017;3.1775
27/10/2017;3.1035
30/10/2017;3.1120
31/10/2017;3.1010
01/11/2017;3.1425
02/11/2017;3.1435
03/11/2017;3.1175
06/11/2017;3.1575
07/11/2017;3.0890
08/11/2017;3.0995
09/11/2017;3.0860
10/11/2017;3.0760
13/11/2017;3.1165
14/11/2017;3.0650
15/11/2017;3.0545
16/11/2017;3.0480
17/11/2017;3.0670
20/11/2017;3.0930
21/11/2017;3.1285
22/11/2017;3.1370
24/11/2017;3.1690
27/11/2017;3.1360
28/11/2017;3.0755
29/11/2017;3.0463
30/11/2017;3.0442
01/12/2017;3.0745
04/12/2017;3.0720
05/12/2017;2.9285
06/12/2017;2.9445
07/12/2017;2.9475
08/12/2017;2.9615
11/12/2017;2.9945
12/12/2017;3.0060
13/12/2017;3.0355
14/12/2017;3.0545
15/12/2017;3.1160
18/12/2017;3.1280
19/12/2017;3.1335
20/12/2017;3.1775
21/12/2017;3.1995
22/12/2017;3.2195
26/12/2017;3.2649
27/12/2017;3.2711
28/12/2017;3.2995
29/12/2017;3.2963
02/01/2018;3.2780
03/01/2018;3.2575
04/01/2018;3.2630
05/01/2018;3.2295
08/01/2018;3.2240
09/01/2018;3.2160
10/01/2018;3.2355
11/01/2018;3.2330
12/01/2018;3.2185
16/01/2018;3.2195
17/01/2018;3.1890
18/01/2018;3.1990
19/01/2018;3.1875
22/01/2018;3.1985
23/01/2018;3.1110
24/01/2018;3.2285
25/01/2018;3.2165
26/01/2018;3.1990
29/01/2018;3.1940
30/01/2018;3.1890
31/01/2018;3.1955
01/02/2018;3.2090
02/02/2018;3.1875
05/02/2018;3.2210
06/02/2018;3.1890
07/02/2018;3.0875
08/02/2018;3.0820
09/02/2018;3.0335
12/02/2018;3.0865
13/02/2018;3.1625
14/02/2018;3.2360
15/02/2018;3.2455
16/02/2018;3.2485
20/02/2018;3.1905
21/02/2018;3.2160
22/02/2018;3.2415
23/02/2018;3.2166
26/02/2018;3.2083
27/02/2018;3.1749
28/02/2018;3.1275
01/03/2018;3.1230
02/03/2018;3.1245
05/03/2018;3.1280
06/03/2018;3.1590
07/03/2018;3.1360
08/03/2018;3.0790
09/03/2018;3.1360
12/03/2018;3.1240
13/03/2018;3.1380
14/03/2018;3.1585
15/03/2018;3.1275
16/03/2018;3.1075
19/03/2018;3.0820
20/03/2018;3.0380
21/03/2018;3.0585
22/03/2018;3.0200
23/03/2018;2.9930
26/03/2018;2.9700
27/03/2018;3.0005
28/03/2018;3.0020
29/03/2018;3.0255
02/04/2018;3.0500
03/04/2018;3.0635
04/04/2018;3.0105
05/04/2018;3.0745
06/04/2018;3.0585
09/04/2018;3.0770
10/04/2018;3.1370
11/04/2018;3.1170
12/04/2018;3.0635
13/04/2018;3.0710
16/04/2018;3.0955
17/04/2018;3.0795
18/04/2018;3.1585
19/04/2018;3.1320
20/04/2018;3.1350
23/04/2018;3.1105
24/04/2018;3.1420
25/04/2018;3.1391
26/04/2018;3.1236
27/04/2018;3.0601
30/04/2018;3.0697
01/05/2018;3.0375
02/05/2018;3.0685
03/05/2018;3.0805
04/05/2018;3.0855
07/05/2018;3.0790
08/05/2018;3.0590
09/05/2018;3.0575
10/05/2018;3.1100
11/05/2018;3.1115
14/05/2018;3.0930
15/05/2018;3.0560
16/05/2018;3.0705
17/05/2018;3.0890
18/05/2018;3.0635
21/05/2018;3.0985
22/05/2018;3.1320
23/05/2018;3.0705
24/05/2018;3.0960
25/05/2018;3.0775
29/05/2018;3.0625
30/05/2018;3.0690
31/05/2018;3.0650
01/06/2018;3.0985
04/06/2018;3.1345
05/06/2018;3.1985
06/06/2018;3.2620
07/06/2018;3.2750
08/06/2018;3.3000
11/06/2018;3.2570
12/06/2018;3.2495
13/06/2018;3.2540
14/06/2018;3.2220
15/06/2018;3.1445
18/06/2018;3.1065
19/06/2018;3.0470
20/06/2018;3.0405
21/06/2018;3.0215
22/06/2018;3.0270
25/06/2018;2.9870
26/06/2018;2.9967
27/06/2018;2.9937
28/06/2018;2.9643
29/06/2018;2.9630
02/07/2018;2.9440
03/07/2018;2.9170
05/07/2018;2.8260
06/07/2018;2.8240
09/07/2018;2.8500
10/07/2018;2.8395
11/07/2018;2.7435
12/07/2018;2.7770
13/07/2018;2.7755
16/07/2018;2.7645
17/07/2018;2.7470
18/07/2018;2.7600
19/07/2018;2.6955
20/07/2018;2.7560
23/07/2018;2.7465
24/07/2018;2.8105
25/07/2018;2.8175
26/07/2018;2.8180
27/07/2018;2.8020
30/07/2018;2.7920
31/07/2018;2.8315
01/08/2018;2.7475
02/08/2018;2.7375
03/08/2018;2.7635
06/08/2018;2.7315
07/08/2018;2.7520
08/08/2018;2.7510
09/08/2018;2.7655
10/08/2018;2.7425
13/08/2018;2.7310
14/08/2018;2.6820
15/08/2018;2.5600
16/08/2018;2.6165
17/08/2018;2.6290
20/08/2018;2.6685
21/08/2018;2.6955
22/08/2018;2.6735
23/08/2018;2.6545
24/08/2018;2.7005
27/08/2018;2.7085
28/08/2018;2.7405
29/08/2018;2.7206
30/08/2018;2.7067
31/08/2018;2.6666
04/09/2018;2.6020
05/09/2018;2.6100
06/09/2018;2.6365
07/09/2018;2.6225
10/09/2018;2.6280
11/09/2018;2.6215
12/09/2018;2.6760
13/09/2018;2.6830
14/09/2018;2.6460
17/09/2018;2.6510
18/09/2018;2.7305
19/09/2018;2.7295
20/09/2018;2.7400
21/09/2018;2.8575
24/09/2018;2.8360
25/09/2018;2.8235
26/09/2018;2.8280
27/09/2018;2.7830
28/09/2018;2.8050
01/10/2018;2.7875
02/10/2018;2.8065
03/10/2018;2.8340
04/10/2018;2.7775
05/10/2018;2.7630
08/10/2018;2.7670
09/10/2018;2.8065
10/10/2018;2.7805
11/10/2018;2.8030
12/10/2018;2.8005
15/10/2018;2.7885
16/10/2018;2.7795
17/10/2018;2.7780
18/10/2018;2.7465
19/10/2018;2.7780
22/10/2018;2.7855
23/10/2018;2.7580
24/10/2018;2.7575
25/10/2018;2.7545
26/10/2018;2.7410
29/10/2018;2.7405
30/10/2018;2.6640
31/10/2018;2.6590
01/11/2018;2.7215
02/11/2018;2.8070
05/11/2018;2.7560
06/11/2018;2.7325
07/11/2018;2.7545
08/11/2018;2.7360
09/11/2018;2.6845
12/11/2018;2.6765
13/11/2018;2.6870
14/11/2018;2.7100
15/11/2018;2.7465
16/11/2018;2.7985
