Date,Value of Copper in Dollars per Tonne,ds,y
1965-10-27,1237.546,1965-10-27,1237.546
1965-10-28,1243.9376,1965-10-28,1243.9376
1965-10-29,1263.994,1965-10-29,1263.994
1965-11-01,1247.464,1965-11-01,1247.464
1965-11-03,1275.014,1965-11-03,1275.014
1965-11-04,1276.116,1965-11-04,1276.116
1965-11-05,1316.89,1965-11-05,1316.89
1965-11-08,1315.7879999999998,1965-11-08,1315.7879999999998
1965-11-09,1271.708,1965-11-09,1271.708
1965-11-12,1315.7879999999998,1965-11-12,1315.7879999999998
1965-11-15,1332.318,1965-11-15,1332.318
1965-11-16,1320.1960000000001,1965-11-16,1320.1960000000001
1965-11-17,1276.116,1965-11-17,1276.116
1965-11-18,1232.036,1965-11-18,1232.036
1965-11-19,1187.956,1965-11-19,1187.956
1965-11-22,1143.876,1965-11-22,1143.876
1965-11-23,1102.0,1965-11-23,1102.0
1965-11-24,1130.8724,1965-11-24,1130.8724
1965-11-26,1169.0016,1965-11-26,1169.0016
1965-11-29,1197.2128,1965-11-29,1197.2128
1965-11-30,1164.5936,1965-11-30,1164.5936
1965-12-01,1170.3239999999998,1965-12-01,1170.3239999999998
1965-12-02,1181.344,1965-12-02,1181.344
1965-12-03,1189.058,1965-12-03,1189.058
1965-12-06,1196.7720000000004,1965-12-06,1196.7720000000004
1965-12-07,1204.486,1965-12-07,1204.486
1965-12-08,1158.202,1965-12-08,1158.202
1965-12-09,1176.936,1965-12-09,1176.936
1965-12-10,1152.692,1965-12-10,1152.692
1965-12-13,1136.1619999999998,1965-12-13,1136.1619999999998
1965-12-14,1164.814,1965-12-14,1164.814
1965-12-15,1169.222,1965-12-15,1169.222
1965-12-16,1196.7720000000004,1965-12-16,1196.7720000000004
1965-12-17,1208.894,1965-12-17,1208.894
1965-12-20,1201.18,1965-12-20,1201.18
1965-12-21,1222.118,1965-12-21,1222.118
1965-12-22,1249.6680000000001,1965-12-22,1249.6680000000001
1965-12-23,1230.934,1965-12-23,1230.934
1965-12-27,1248.566,1965-12-27,1248.566
1965-12-28,1249.8884,1965-12-28,1249.8884
1965-12-29,1245.9212,1965-12-29,1245.9212
1965-12-30,1268.8428,1965-12-30,1268.8428
1966-01-03,1293.7479999999996,1966-01-03,1293.7479999999996
1966-01-04,1266.198,1966-01-04,1266.198
1966-01-05,1278.32,1966-01-05,1278.32
1966-01-06,1243.2764000000002,1966-01-06,1243.2764000000002
1966-01-07,1269.504,1966-01-07,1269.504
1966-01-10,1287.136,1966-01-10,1287.136
1966-01-11,1280.524,1966-01-11,1280.524
1966-01-12,1279.422,1966-01-12,1279.422
1966-01-13,1300.36,1966-01-13,1300.36
1966-01-14,1311.38,1966-01-14,1311.38
1966-01-17,1316.89,1966-01-17,1316.89
1966-01-18,1304.768,1966-01-18,1304.768
1966-01-19,1303.6660000000004,1966-01-19,1303.6660000000004
1966-01-20,1278.32,1966-01-20,1278.32
1966-01-21,1295.952,1966-01-21,1295.952
1966-01-24,1284.932,1966-01-24,1284.932
1966-01-25,1305.87,1966-01-25,1305.87
1966-01-26,1313.5839999999996,1966-01-26,1313.5839999999996
1966-01-27,1308.0739999999998,1966-01-27,1308.0739999999998
1966-01-28,1303.6660000000004,1966-01-28,1303.6660000000004
1966-01-31,1316.89,1966-01-31,1316.89
1966-02-01,1357.664,1966-02-01,1357.664
1966-02-02,1400.6419999999996,1966-02-02,1400.6419999999996
1966-02-03,1392.9279999999999,1966-02-03,1392.9279999999999
1966-02-04,1437.0079999999998,1966-02-04,1437.0079999999998
1966-02-07,1481.0880000000002,1966-02-07,1481.0880000000002
1966-02-08,1522.964,1966-02-08,1522.964
1966-02-09,1560.432,1966-02-09,1560.432
1966-02-10,1545.004,1966-02-10,1545.004
1966-02-11,1525.168,1966-02-11,1525.168
1966-02-14,1564.84,1966-02-14,1564.84
1966-02-15,1605.614,1966-02-15,1605.614
1966-02-16,1604.5120000000002,1966-02-16,1604.5120000000002
1966-02-17,1575.86,1966-02-17,1575.86
1966-02-18,1578.064,1966-02-18,1578.064
1966-02-21,1567.044,1966-02-21,1567.044
1966-02-23,1521.2008,1966-02-23,1521.2008
1966-02-24,1507.7564,1966-02-24,1507.7564
1966-02-25,1488.5816,1966-02-25,1488.5816
1966-02-28,1510.4012,1966-02-28,1510.4012
1966-03-01,1542.8,1966-03-01,1542.8
1966-03-02,1563.7379999999998,1966-03-02,1563.7379999999998
1966-03-03,1586.88,1966-03-03,1586.88
1966-03-04,1603.41,1966-03-04,1603.41
1966-03-07,1619.94,1966-03-07,1619.94
1966-03-08,1612.226,1966-03-08,1612.226
1966-03-09,1616.634,1966-03-09,1616.634
1966-03-10,1653.0,1966-03-10,1653.0
1966-03-11,1670.632,1966-03-11,1670.632
1966-03-14,1675.04,1966-03-14,1675.04
1966-03-15,1680.55,1966-03-15,1680.55
1966-03-16,1657.408,1966-03-16,1657.408
1966-03-17,1626.5520000000001,1966-03-17,1626.5520000000001
1966-03-18,1610.0220000000004,1966-03-18,1610.0220000000004
1966-03-21,1565.942,1966-03-21,1565.942
1966-03-22,1521.862,1966-03-22,1521.862
1966-03-23,1565.942,1966-03-23,1565.942
1966-03-24,1610.0220000000004,1966-03-24,1610.0220000000004
1966-03-25,1647.2696,1966-03-25,1647.2696
1966-03-28,1691.3496,1966-03-28,1691.3496
1966-03-29,1693.774,1966-03-29,1693.774
1966-03-30,1686.06,1966-03-30,1686.06
1966-03-31,1722.4260000000002,1966-03-31,1722.4260000000002
1966-04-01,1746.67,1966-04-01,1746.67
1966-04-04,1776.4240000000002,1966-04-04,1776.4240000000002
1966-04-05,1822.708,1966-04-05,1822.708
1966-04-06,1816.096,1966-04-06,1816.096
1966-04-07,1798.464,1966-04-07,1798.464
1966-04-11,1754.384,1966-04-11,1754.384
1966-04-12,1772.016,1966-04-12,1772.016
1966-04-13,1760.996,1966-04-13,1760.996
1966-04-14,1780.832,1966-04-14,1780.832
1966-04-15,1756.5880000000002,1966-04-15,1756.5880000000002
1966-04-18,1710.3039999999999,1966-04-18,1710.3039999999999
1966-04-19,1666.224,1966-04-19,1666.224
1966-04-20,1630.96,1966-04-20,1630.96
1966-04-21,1614.43,1966-04-21,1614.43
1966-04-22,1623.246,1966-04-22,1623.246
1966-04-25,1579.1660000000004,1966-04-25,1579.1660000000004
1966-04-26,1524.066,1966-04-26,1524.066
1966-04-27,1468.9660000000001,1966-04-27,1468.9660000000001
1966-04-28,1418.274,1966-04-28,1418.274
1966-04-29,1459.0479999999998,1966-04-29,1459.0479999999998
1966-05-02,1493.21,1966-05-02,1493.21
1966-05-03,1476.68,1966-05-03,1476.68
1966-05-04,1487.7,1966-05-04,1487.7
1966-05-05,1453.5379999999998,1966-05-05,1453.5379999999998
1966-05-06,1424.886,1966-05-06,1424.886
1966-05-09,1434.8039999999999,1966-05-09,1434.8039999999999
1966-05-10,1429.294,1966-05-10,1429.294
1966-05-11,1449.13,1966-05-11,1449.13
1966-05-12,1429.294,1966-05-12,1429.294
1966-05-13,1443.62,1966-05-13,1443.62
1966-05-16,1457.9460000000001,1966-05-16,1457.9460000000001
1966-05-17,1454.64,1966-05-17,1454.64
1966-05-18,1487.7,1966-05-18,1487.7
1966-05-19,1529.5759999999998,1966-05-19,1529.5759999999998
1966-05-20,1561.5339999999999,1966-05-20,1561.5339999999999
1966-05-23,1602.308,1966-05-23,1602.308
1966-05-24,1576.9620000000002,1966-05-24,1576.9620000000002
1966-05-25,1549.4119999999998,1966-05-25,1549.4119999999998
1966-05-26,1593.4920000000002,1966-05-26,1593.4920000000002
1966-05-27,1602.308,1966-05-27,1602.308
1966-05-31,1558.2279999999996,1966-05-31,1558.2279999999996
1966-06-01,1553.82,1966-06-01,1553.82
1966-06-02,1554.922,1966-06-02,1554.922
1966-06-03,1559.33,1966-06-03,1559.33
1966-06-06,1550.514,1966-06-06,1550.514
1966-06-07,1572.5539999999999,1966-06-07,1572.5539999999999
1966-06-08,1594.594,1966-06-08,1594.594
1966-06-09,1616.634,1966-06-09,1616.634
1966-06-10,1610.0220000000004,1966-06-10,1610.0220000000004
1966-06-13,1636.47,1966-06-13,1636.47
1966-06-14,1664.02,1966-06-14,1664.02
1966-06-15,1645.286,1966-06-15,1645.286
1966-06-16,1606.7160000000001,1966-06-16,1606.7160000000001
1966-06-17,1628.756,1966-06-17,1628.756
1966-06-20,1628.756,1966-06-20,1628.756
1966-06-21,1606.7160000000001,1966-06-21,1606.7160000000001
1966-06-22,1597.9,1966-06-22,1597.9
1966-06-23,1579.1660000000004,1966-06-23,1579.1660000000004
1966-06-24,1580.2679999999998,1966-06-24,1580.2679999999998
1966-06-27,1579.3864,1966-06-27,1579.3864
1966-06-28,1593.0512,1966-06-28,1593.0512
1966-06-29,1582.4720000000002,1966-06-29,1582.4720000000002
1966-06-30,1561.5339999999999,1966-06-30,1561.5339999999999
1966-07-01,1541.6979999999999,1966-07-01,1541.6979999999999
1966-07-05,1538.3919999999996,1966-07-05,1538.3919999999996
1966-07-06,1573.656,1966-07-06,1573.656
1966-07-07,1562.636,1966-07-07,1562.636
1966-07-08,1572.5539999999999,1966-07-08,1572.5539999999999
1966-07-11,1582.4720000000002,1966-07-11,1582.4720000000002
1966-07-12,1573.656,1966-07-12,1573.656
1966-07-13,1567.044,1966-07-13,1567.044
1966-07-14,1532.882,1966-07-14,1532.882
1966-07-15,1562.636,1966-07-15,1562.636
1966-07-18,1567.044,1966-07-18,1567.044
1966-07-19,1583.5739999999998,1966-07-19,1583.5739999999998
1966-07-20,1562.636,1966-07-20,1562.636
1966-07-21,1529.5759999999998,1966-07-21,1529.5759999999998
1966-07-22,1487.7,1966-07-22,1487.7
1966-07-25,1441.4160000000004,1966-07-25,1441.4160000000004
1966-07-26,1454.64,1966-07-26,1454.64
1966-07-27,1464.558,1966-07-27,1464.558
1966-07-28,1463.456,1966-07-28,1463.456
1966-07-29,1419.376,1966-07-29,1419.376
1966-08-01,1375.296,1966-08-01,1375.296
1966-08-02,1367.582,1966-08-02,1367.582
1966-08-03,1347.746,1966-08-03,1347.746
1966-08-04,1330.114,1966-08-04,1330.114
1966-08-05,1317.9920000000002,1966-08-05,1317.9920000000002
1966-08-08,1316.89,1966-08-08,1316.89
1966-08-09,1308.0739999999998,1966-08-09,1308.0739999999998
1966-08-10,1281.626,1966-08-10,1281.626
1966-08-11,1237.546,1966-08-11,1237.546
1966-08-12,1244.1580000000001,1966-08-12,1244.1580000000001
1966-08-15,1193.4660000000001,1966-08-15,1193.4660000000001
1966-08-16,1178.038,1966-08-16,1178.038
1966-08-17,1173.63,1966-08-17,1173.63
1966-08-18,1129.55,1966-08-18,1129.55
1966-08-19,1110.816,1966-08-19,1110.816
1966-08-22,1066.736,1966-08-22,1066.736
1966-08-23,1022.656,1966-08-23,1022.656
1966-08-24,1065.634,1966-08-24,1065.634
1966-08-25,1078.858,1966-08-25,1078.858
1966-08-26,1052.8508,1966-08-26,1052.8508
1966-08-29,1095.388,1966-08-29,1095.388
1966-08-30,1137.0436,1966-08-30,1137.0436
1966-08-31,1089.878,1966-08-31,1089.878
1966-09-01,1120.734,1966-09-01,1120.734
1966-09-02,1109.714,1966-09-02,1109.714
1966-09-06,1070.042,1966-09-06,1070.042
1966-09-07,1090.98,1966-09-07,1090.98
1966-09-08,1065.634,1966-09-08,1065.634
1966-09-09,1081.062,1966-09-09,1081.062
1966-09-12,1107.9508,1966-09-12,1107.9508
1966-09-13,1110.816,1966-09-13,1110.816
1966-09-14,1113.02,1966-09-14,1113.02
1966-09-15,1122.938,1966-09-15,1122.938
1966-09-16,1139.2476,1966-09-16,1139.2476
1966-09-19,1151.59,1966-09-19,1151.59
1966-09-20,1133.2968,1966-09-20,1133.2968
1966-09-21,1154.896,1966-09-21,1154.896
1966-09-22,1140.57,1966-09-22,1140.57
1966-09-23,1156.8796,1966-09-23,1156.8796
1966-09-26,1179.14,1966-09-26,1179.14
1966-09-27,1187.956,1966-09-27,1187.956
1966-09-28,1217.71,1966-09-28,1217.71
1966-09-29,1251.8719999999996,1966-09-29,1251.8719999999996
1966-09-30,1260.688,1966-09-30,1260.688
1966-10-03,1291.544,1966-10-03,1291.544
1966-10-04,1300.36,1966-10-04,1300.36
1966-10-05,1280.524,1966-10-05,1280.524
1966-10-06,1236.4440000000004,1966-10-06,1236.4440000000004
1966-10-07,1235.3419999999999,1966-10-07,1235.3419999999999
1966-10-10,1205.5880000000002,1966-10-10,1205.5880000000002
1966-10-11,1214.404,1966-10-11,1214.404
1966-10-13,1256.28,1966-10-13,1256.28
1966-10-14,1249.6680000000001,1966-10-14,1249.6680000000001
1966-10-17,1277.218,1966-10-17,1277.218
1966-10-18,1260.688,1966-10-18,1260.688
1966-10-19,1245.26,1966-10-19,1245.26
1966-10-20,1258.484,1966-10-20,1258.484
1966-10-21,1251.8719999999996,1966-10-21,1251.8719999999996
1966-10-24,1258.484,1966-10-24,1258.484
1966-10-25,1263.994,1966-10-25,1263.994
1966-10-26,1246.362,1966-10-26,1246.362
1966-10-27,1258.484,1966-10-27,1258.484
1966-10-28,1265.096,1966-10-28,1265.096
1966-10-31,1286.0339999999999,1966-10-31,1286.0339999999999
1966-11-01,1286.0339999999999,1966-11-01,1286.0339999999999
1966-11-02,1304.768,1966-11-02,1304.768
1966-11-03,1313.5839999999996,1966-11-03,1313.5839999999996
1966-11-04,1311.38,1966-11-04,1311.38
1966-11-07,1315.5676,1966-11-07,1315.5676
1966-11-09,1322.4,1966-11-09,1322.4
1966-11-10,1309.1760000000002,1966-11-10,1309.1760000000002
1966-11-14,1286.0339999999999,1966-11-14,1286.0339999999999
1966-11-15,1244.1580000000001,1966-11-15,1244.1580000000001
1966-11-16,1247.464,1966-11-16,1247.464
1966-11-17,1251.8719999999996,1966-11-17,1251.8719999999996
1966-11-18,1214.404,1966-11-18,1214.404
1966-11-21,1212.2,1966-11-21,1212.2
1966-11-22,1223.22,1966-11-22,1223.22
1966-11-23,1225.6444,1966-11-23,1225.6444
1966-11-25,1202.9432,1966-11-25,1202.9432
1966-11-28,1214.8448,1966-11-28,1214.8448
1966-11-29,1173.4096,1966-11-29,1173.4096
1966-11-30,1178.2584,1966-11-30,1178.2584
1966-12-01,1141.672,1966-12-01,1141.672
1966-12-02,1110.816,1966-12-02,1110.816
1966-12-05,1154.896,1966-12-05,1154.896
1966-12-06,1190.16,1966-12-06,1190.16
1966-12-07,1217.71,1966-12-07,1217.71
1966-12-08,1187.956,1966-12-08,1187.956
1966-12-09,1200.078,1966-12-09,1200.078
1966-12-12,1168.12,1966-12-12,1168.12
1966-12-13,1170.3239999999998,1966-12-13,1170.3239999999998
1966-12-14,1155.9979999999996,1966-12-14,1155.9979999999996
1966-12-15,1133.958,1966-12-15,1133.958
1966-12-16,1146.08,1966-12-16,1146.08
1966-12-19,1148.2839999999999,1966-12-19,1148.2839999999999
1966-12-20,1159.3039999999999,1966-12-20,1159.3039999999999
1966-12-21,1198.976,1966-12-21,1198.976
1966-12-22,1192.364,1966-12-22,1192.364
1966-12-23,1221.016,1966-12-23,1221.016
1966-12-27,1257.382,1966-12-27,1257.382
1966-12-28,1231.3748,1966-12-28,1231.3748
1966-12-29,1217.0488,1966-12-29,1217.0488
1966-12-30,1190.8212,1966-12-30,1190.8212
1967-01-03,1216.6080000000004,1967-01-03,1216.6080000000004
1967-01-04,1224.322,1967-01-04,1224.322
1967-01-05,1186.854,1967-01-05,1186.854
1967-01-06,1143.876,1967-01-06,1143.876
1967-01-09,1169.222,1967-01-09,1169.222
1967-01-10,1168.12,1967-01-10,1168.12
1967-01-11,1168.12,1967-01-11,1168.12
1967-01-12,1172.528,1967-01-12,1172.528
1967-01-13,1163.712,1967-01-13,1163.712
1967-01-16,1161.508,1967-01-16,1161.508
1967-01-17,1196.7720000000004,1967-01-17,1196.7720000000004
1967-01-18,1186.854,1967-01-18,1186.854
1967-01-19,1161.508,1967-01-19,1161.508
1967-01-20,1175.8339999999996,1967-01-20,1175.8339999999996
1967-01-23,1165.9160000000004,1967-01-23,1165.9160000000004
1967-01-24,1174.732,1967-01-24,1174.732
1967-01-25,1197.874,1967-01-25,1197.874
1967-01-26,1181.344,1967-01-26,1181.344
1967-01-27,1186.854,1967-01-27,1186.854
1967-01-30,1196.7720000000004,1967-01-30,1196.7720000000004
1967-01-31,1192.364,1967-01-31,1192.364
1967-02-01,1187.956,1967-02-01,1187.956
1967-02-02,1179.14,1967-02-02,1179.14
1967-02-03,1175.8339999999996,1967-02-03,1175.8339999999996
1967-02-06,1164.814,1967-02-06,1164.814
1967-02-07,1171.4260000000002,1967-02-07,1171.4260000000002
1967-02-08,1179.8012,1967-02-08,1179.8012
1967-02-09,1161.508,1967-02-09,1161.508
1967-02-10,1168.12,1967-02-10,1168.12
1967-02-14,1153.794,1967-02-14,1153.794
1967-02-15,1127.346,1967-02-15,1127.346
1967-02-16,1119.632,1967-02-16,1119.632
1967-02-17,1121.836,1967-02-17,1121.836
1967-02-20,1104.204,1967-02-20,1104.204
1967-02-21,1110.816,1967-02-21,1110.816
1967-02-23,1120.0728,1967-02-23,1120.0728
1967-02-24,1103.102,1967-02-24,1103.102
1967-02-27,1086.572,1967-02-27,1086.572
1967-02-28,1074.6704,1967-02-28,1074.6704
1967-03-01,1066.0748,1967-03-01,1066.0748
1967-03-02,1055.7160000000001,1967-03-02,1055.7160000000001
1967-03-03,1049.104,1967-03-03,1049.104
1967-03-06,1060.124,1967-03-06,1060.124
1967-03-07,1068.94,1967-03-07,1068.94
1967-03-08,1065.634,1967-03-08,1065.634
1967-03-09,1038.0839999999996,1967-03-09,1038.0839999999996
1967-03-10,1050.2060000000001,1967-03-10,1050.2060000000001
1967-03-13,1028.1660000000004,1967-03-13,1028.1660000000004
1967-03-14,1027.0639999999999,1967-03-14,1027.0639999999999
1967-03-15,1014.942,1967-03-15,1014.942
1967-03-16,1039.8472,1967-03-16,1039.8472
1967-03-17,1024.86,1967-03-17,1024.86
1967-03-20,1044.6960000000001,1967-03-20,1044.6960000000001
1967-03-21,1019.35,1967-03-21,1019.35
1967-03-22,1028.1660000000004,1967-03-22,1028.1660000000004
1967-03-23,1020.452,1967-03-23,1020.452
1967-03-27,1023.758,1967-03-27,1023.758
1967-03-28,1005.0239999999999,1967-03-28,1005.0239999999999
1967-03-29,1006.126,1967-03-29,1006.126
1967-03-30,1000.6160000000001,1967-03-30,1000.6160000000001
1967-03-31,997.31,1967-03-31,997.31
1967-04-03,988.4939999999999,1967-04-03,988.4939999999999
1967-04-04,978.576,1967-04-04,978.576
1967-04-05,975.27,1967-04-05,975.27
1967-04-06,956.5360000000001,1967-04-06,956.5360000000001
1967-04-07,947.72,1967-04-07,947.72
1967-04-10,938.904,1967-04-10,938.904
1967-04-11,932.292,1967-04-11,932.292
1967-04-12,945.5160000000001,1967-04-12,945.5160000000001
1967-04-13,954.332,1967-04-13,954.332
1967-04-14,941.1080000000001,1967-04-14,941.1080000000001
1967-04-17,955.434,1967-04-17,955.434
1967-04-18,933.3939999999999,1967-04-18,933.3939999999999
1967-04-19,930.0880000000001,1967-04-19,930.0880000000001
1967-04-20,930.0880000000001,1967-04-20,930.0880000000001
1967-04-21,926.782,1967-04-21,926.782
1967-04-24,917.966,1967-04-24,917.966
1967-04-25,927.2228,1967-04-25,927.2228
1967-04-26,936.4796,1967-04-26,936.4796
1967-04-27,946.1772,1967-04-27,946.1772
1967-04-28,943.312,1967-04-28,943.312
1967-05-01,942.21,1967-05-01,942.21
1967-05-02,934.4960000000001,1967-05-02,934.4960000000001
1967-05-03,938.904,1967-05-03,938.904
1967-05-04,946.618,1967-05-04,946.618
1967-05-05,962.046,1967-05-05,962.046
1967-05-08,952.128,1967-05-08,952.128
1967-05-09,936.7,1967-05-09,936.7
1967-05-10,942.21,1967-05-10,942.21
1967-05-11,944.414,1967-05-11,944.414
1967-05-12,947.72,1967-05-12,947.72
1967-05-15,944.414,1967-05-15,944.414
1967-05-16,947.72,1967-05-16,947.72
1967-05-17,931.19,1967-05-17,931.19
1967-05-18,936.7,1967-05-18,936.7
1967-05-19,967.556,1967-05-19,967.556
1967-05-22,971.9639999999999,1967-05-22,971.9639999999999
1967-05-23,990.698,1967-05-23,990.698
1967-05-24,997.31,1967-05-24,997.31
1967-05-25,973.066,1967-05-25,973.066
1967-05-26,977.4739999999999,1967-05-26,977.4739999999999
1967-05-29,985.188,1967-05-29,985.188
1967-05-31,999.5139999999999,1967-05-31,999.5139999999999
1967-06-01,994.0039999999999,1967-06-01,994.0039999999999
1967-06-02,991.8,1967-06-02,991.8
1967-06-05,1029.268,1967-06-05,1029.268
1967-06-06,990.698,1967-06-06,990.698
1967-06-07,970.862,1967-06-07,970.862
1967-06-08,970.862,1967-06-08,970.862
1967-06-09,947.72,1967-06-09,947.72
1967-06-12,932.292,1967-06-12,932.292
1967-06-13,926.782,1967-06-13,926.782
1967-06-14,934.4960000000001,1967-06-14,934.4960000000001
1967-06-15,936.7,1967-06-15,936.7
1967-06-16,937.802,1967-06-16,937.802
1967-06-19,925.68,1967-06-19,925.68
1967-06-20,925.68,1967-06-20,925.68
1967-06-21,936.7,1967-06-21,936.7
1967-06-22,927.8839999999999,1967-06-22,927.8839999999999
1967-06-23,917.966,1967-06-23,917.966
1967-06-26,914.66,1967-06-26,914.66
1967-06-27,922.1536,1967-06-27,922.1536
1967-06-28,931.8512,1967-06-28,931.8512
1967-06-29,922.1536,1967-06-29,922.1536
1967-06-30,926.5616,1967-06-30,926.5616
1967-07-05,933.3939999999999,1967-07-05,933.3939999999999
1967-07-06,927.8839999999999,1967-07-06,927.8839999999999
1967-07-07,919.068,1967-07-07,919.068
1967-07-10,925.68,1967-07-10,925.68
1967-07-11,930.0880000000001,1967-07-11,930.0880000000001
1967-07-12,958.74,1967-07-12,958.74
1967-07-13,953.23,1967-07-13,953.23
1967-07-14,955.434,1967-07-14,955.434
1967-07-17,967.556,1967-07-17,967.556
1967-07-18,969.76,1967-07-18,969.76
1967-07-19,969.76,1967-07-19,969.76
1967-07-20,979.678,1967-07-20,979.678
1967-07-21,986.29,1967-07-21,986.29
1967-07-24,995.1060000000001,1967-07-24,995.1060000000001
1967-07-25,986.29,1967-07-25,986.29
1967-07-26,982.9839999999999,1967-07-26,982.9839999999999
1967-07-27,988.4939999999999,1967-07-27,988.4939999999999
1967-07-28,1000.6160000000001,1967-07-28,1000.6160000000001
1967-07-31,1019.35,1967-07-31,1019.35
1967-08-01,1030.37,1967-08-01,1030.37
1967-08-02,1044.6960000000001,1967-08-02,1044.6960000000001
1967-08-03,1022.656,1967-08-03,1022.656
1967-08-04,1011.636,1967-08-04,1011.636
1967-08-07,1014.942,1967-08-07,1014.942
1967-08-08,1007.228,1967-08-08,1007.228
1967-08-09,991.8,1967-08-09,991.8
1967-08-10,998.4119999999999,1967-08-10,998.4119999999999
1967-08-11,999.5139999999999,1967-08-11,999.5139999999999
1967-08-14,1012.738,1967-08-14,1012.738
1967-08-15,1027.0639999999999,1967-08-15,1027.0639999999999
1967-08-16,1041.39,1967-08-16,1041.39
1967-08-17,1056.818,1967-08-17,1056.818
1967-08-18,1061.226,1967-08-18,1061.226
1967-08-21,1063.43,1967-08-21,1063.43
1967-08-22,1055.7160000000001,1967-08-22,1055.7160000000001
1967-08-23,1063.43,1967-08-23,1063.43
1967-08-24,1059.022,1967-08-24,1059.022
1967-08-25,1024.86,1967-08-25,1024.86
1967-08-28,1031.9128,1967-08-28,1031.9128
1967-08-29,1021.3336,1967-08-29,1021.3336
1967-08-30,1022.2152,1967-08-30,1022.2152
1967-08-31,1013.1788,1967-08-31,1013.1788
1967-09-01,1018.248,1967-09-01,1018.248
1967-09-05,998.4119999999999,1967-09-05,998.4119999999999
1967-09-06,1001.4976,1967-09-06,1001.4976
