,Date,Value of Copper in Dollars per Tonne
4437,1977-05-05,1430.396
4438,1977-05-06,1425.988
4439,1977-05-09,1439.212
4440,1977-05-10,1461.2520000000002
4441,1977-05-11,1454.64
4442,1977-05-12,1454.64
4443,1977-05-13,1465.66
4444,1977-05-16,1478.884
4445,1977-05-17,1441.4160000000002
4446,1977-05-18,1414.968
4447,1977-05-19,1408.356
4448,1977-05-20,1359.868
4449,1977-05-23,1340.032
4450,1977-05-24,1357.664
4451,1977-05-25,1335.624
4452,1977-05-26,1342.2359999999999
4453,1977-05-27,1348.848
4454,1977-05-31,1331.216
4455,1977-06-01,1333.42
4456,1977-06-02,1340.032
4457,1977-06-03,1335.624
4458,1977-06-06,1348.848
4459,1977-06-07,1348.848
4460,1977-06-08,1293.7479999999998
4461,1977-06-09,1269.504
4462,1977-06-10,1302.5639999999999
4463,1977-06-13,1293.7479999999998
4464,1977-06-14,1304.768
4465,1977-06-15,1315.788
4466,1977-06-16,1333.42
4467,1977-06-17,1397.336
4468,1977-06-20,1412.7640000000001
4469,1977-06-21,1359.868
4470,1977-06-22,1357.664
4471,1977-06-23,1381.908
4472,1977-06-24,1362.072
4473,1977-06-27,1306.0904
4474,1977-06-28,1297.2744
4475,1977-06-29,1341.7952
4476,1977-06-30,1336.5056000000002
4477,1977-07-01,1280.524
4478,1977-07-05,1254.0759999999998
4479,1977-07-06,1282.7279999999998
4480,1977-07-07,1278.32
4481,1977-07-08,1284.932
4482,1977-07-11,1300.36
4483,1977-07-12,1249.668
4484,1977-07-13,1269.504
4485,1977-07-15,1265.096
4486,1977-07-18,1265.096
4487,1977-07-19,1273.9119999999998
4488,1977-07-20,1269.504
4489,1977-07-21,1267.3
4490,1977-07-22,1267.3
4491,1977-07-25,1262.8919999999998
4492,1977-07-26,1256.28
4493,1977-07-27,1256.28
4494,1977-07-28,1243.0559999999998
4495,1977-07-29,1240.8519999999999
4496,1977-08-01,1212.2
4497,1977-08-02,1209.996
4498,1977-08-03,1216.6080000000002
4499,1977-08-04,1223.22
4500,1977-08-05,1205.5880000000002
4501,1977-08-08,1190.16
4502,1977-08-09,1198.976
4503,1977-08-10,1185.7520000000002
4504,1977-08-11,1174.732
4505,1977-08-12,1159.304
4506,1977-08-15,1146.08
4507,1977-08-16,1176.9360000000001
4508,1977-08-17,1159.304
4509,1977-08-18,1161.508
4510,1977-08-19,1170.324
4511,1977-08-22,1157.1000000000001
4512,1977-08-23,1152.692
4513,1977-08-24,1157.1000000000001
4514,1977-08-25,1163.712
4515,1977-08-26,1162.8303999999998
4516,1977-08-29,1157.5408
4517,1977-08-30,1172.0872000000002
4518,1977-08-31,1215.7264
4519,1977-09-01,1227.6280000000002
4520,1977-09-02,1249.668
4521,1977-09-06,1245.26
4522,1977-09-07,1240.8519999999999
4523,1977-09-08,1214.404
4524,1977-09-09,1229.832
4525,1977-09-12,1225.4240000000002
4526,1977-09-13,1218.8120000000001
4527,1977-09-14,1216.6080000000002
4528,1977-09-15,1223.22
4529,1977-09-16,1245.26
4530,1977-09-19,1243.0559999999998
4531,1977-09-20,1256.28
4532,1977-09-21,1265.096
4533,1977-09-22,1256.28
4534,1977-09-23,1227.6280000000002
4535,1977-09-26,1223.22
4536,1977-09-27,1227.6280000000002
4537,1977-09-28,1240.8519999999999
4538,1977-09-29,1247.464
4539,1977-09-30,1243.0559999999998
4540,1977-10-03,1234.24
4541,1977-10-04,1256.28
4542,1977-10-05,1249.668
4543,1977-10-06,1249.668
4544,1977-10-07,1262.8919999999998
4545,1977-10-10,1276.116
4546,1977-10-11,1273.9119999999998
4547,1977-10-12,1260.6879999999999
4548,1977-10-13,1247.464
4549,1977-10-14,1258.484
4550,1977-10-17,1247.464
4551,1977-10-18,1260.6879999999999
4552,1977-10-19,1247.464
4553,1977-10-20,1251.8719999999998
4554,1977-10-21,1262.8919999999998
4555,1977-10-24,1254.0759999999998
4556,1977-10-25,1251.8719999999998
4557,1977-10-26,1227.6280000000002
4558,1977-10-27,1209.996
4559,1977-10-28,1203.384
4560,1977-10-31,1212.2
4561,1977-11-01,1205.5880000000002
4562,1977-11-02,1212.2
4563,1977-11-03,1205.5880000000002
4564,1977-11-04,1207.7920000000001
4565,1977-11-07,1190.16
4566,1977-11-08,1201.18
4567,1977-11-09,1218.8120000000001
4568,1977-11-10,1205.5880000000002
4569,1977-11-11,1209.996
4570,1977-11-14,1196.7720000000002
4571,1977-11-15,1205.5880000000002
4572,1977-11-16,1218.8120000000001
4573,1977-11-17,1225.4240000000002
4574,1977-11-18,1229.832
4575,1977-11-21,1218.8120000000001
4576,1977-11-22,1223.22
4577,1977-11-23,1227.6280000000002
4578,1977-11-25,1225.4240000000002
4579,1977-11-28,1229.832
4580,1977-11-29,1236.4440000000002
4581,1977-11-30,1254.5168
4582,1977-12-01,1267.3
4583,1977-12-02,1267.3
4584,1977-12-05,1267.3
4585,1977-12-06,1267.3
4586,1977-12-07,1267.3
4587,1977-12-08,1278.32
4588,1977-12-09,1284.932
4589,1977-12-12,1300.36
4590,1977-12-13,1291.5439999999999
4591,1977-12-14,1291.5439999999999
4592,1977-12-15,1291.5439999999999
4593,1977-12-16,1313.5839999999998
4594,1977-12-19,1311.3799999999999
4595,1977-12-20,1322.3999999999999
4596,1977-12-21,1313.5839999999998
4597,1977-12-22,1315.788
4598,1977-12-23,1322.3999999999999
4599,1977-12-27,1337.3872000000001
4600,1977-12-28,1336.9464
4601,1977-12-29,1335.1832
4602,1977-12-30,1325.4856000000002
4603,1978-01-03,1351.052
4604,1978-01-04,1335.624
4605,1978-01-05,1335.624
4606,1978-01-06,1333.42
4607,1978-01-09,1331.216
4608,1978-01-10,1313.5839999999998
4609,1978-01-11,1326.808
4610,1978-01-12,1317.992
4611,1978-01-13,1322.3999999999999
4612,1978-01-16,1302.5639999999999
4613,1978-01-17,1306.972
4614,1978-01-18,1306.972
4615,1978-01-19,1289.34
4616,1978-01-23,1302.5639999999999
4617,1978-01-24,1280.524
4618,1978-01-25,1269.504
4619,1978-01-26,1260.6879999999999
4620,1978-01-27,1269.504
4621,1978-01-30,1273.9119999999998
4622,1978-01-31,1278.32
4623,1978-02-01,1260.6879999999999
4624,1978-02-02,1254.0759999999998
4625,1978-02-03,1269.504
4626,1978-02-06,1265.096
4627,1978-02-08,1256.28
4628,1978-02-09,1280.524
4629,1978-02-10,1284.932
4630,1978-02-13,1287.136
4631,1978-02-14,1271.7079999999999
4632,1978-02-15,1278.32
4633,1978-02-16,1278.32
4634,1978-02-17,1256.28
4635,1978-02-21,1265.096
4636,1978-02-22,1225.4240000000002
4637,1978-02-23,1218.8120000000001
4638,1978-02-24,1224.1016
4639,1978-02-27,1235.5624
4640,1978-02-28,1240.8519999999999
4641,1978-03-01,1243.0559999999998
4642,1978-03-02,1260.6879999999999
4643,1978-03-03,1262.8919999999998
4644,1978-03-06,1256.28
4645,1978-03-07,1278.32
4646,1978-03-08,1311.3799999999999
4647,1978-03-09,1306.972
4648,1978-03-10,1302.5639999999999
4649,1978-03-13,1304.768
4650,1978-03-14,1331.216
4651,1978-03-15,1333.42
4652,1978-03-16,1322.3999999999999
4653,1978-03-17,1324.604
4654,1978-03-20,1280.524
4655,1978-03-21,1282.7279999999998
4656,1978-03-22,1311.3799999999999
4657,1978-03-23,1320.196
4658,1978-03-27,1353.256
4659,1978-03-28,1355.46
4660,1978-03-29,1346.644
4661,1978-03-30,1344.44
4662,1978-03-31,1335.624
4663,1978-04-03,1326.808
4664,1978-04-04,1355.46
4665,1978-04-05,1342.2359999999999
4666,1978-04-06,1362.072
4667,1978-04-07,1366.48
4668,1978-04-10,1362.072
4669,1978-04-11,1353.256
4670,1978-04-12,1342.2359999999999
4671,1978-04-13,1320.196
4672,1978-04-14,1335.624
4673,1978-04-17,1337.828
4674,1978-04-18,1329.012
4675,1978-04-19,1293.7479999999998
4676,1978-04-20,1287.136
4677,1978-04-21,1269.504
4678,1978-04-24,1256.28
4679,1978-04-25,1274.7936
4680,1978-04-26,1293.3072
4681,1978-04-27,1293.7479999999998
4682,1978-04-28,1320.196
4683,1978-05-01,1315.788
4684,1978-05-02,1311.3799999999999
4685,1978-05-03,1320.196
4686,1978-05-04,1304.768
4687,1978-05-05,1302.5639999999999
4688,1978-05-08,1306.972
4689,1978-05-09,1295.952
4690,1978-05-10,1311.3799999999999
4691,1978-05-11,1302.5639999999999
4692,1978-05-12,1302.5639999999999
4693,1978-05-15,1324.604
4694,1978-05-16,1320.196
4695,1978-05-17,1335.624
4696,1978-05-18,1359.868
4697,1978-05-19,1357.664
4698,1978-05-22,1377.5
4699,1978-05-23,1379.704
4700,1978-05-24,1377.5
4701,1978-05-25,1432.6000000000001
4702,1978-05-26,1452.4360000000001
4703,1978-05-30,1452.4360000000001
4704,1978-05-31,1439.212
4705,1978-06-01,1441.4160000000002
4706,1978-06-02,1421.58
4707,1978-06-05,1401.744
4708,1978-06-06,1428.192
4709,1978-06-07,1399.54
4710,1978-06-08,1406.152
4711,1978-06-09,1397.336
4712,1978-06-12,1368.684
4713,1978-06-13,1359.868
4714,1978-06-14,1311.3799999999999
4715,1978-06-15,1331.216
4716,1978-06-16,1326.808
4717,1978-06-19,1337.828
4718,1978-06-20,1331.216
4719,1978-06-21,1315.788
4720,1978-06-22,1295.952
4721,1978-06-23,1309.176
4722,1978-06-26,1311.3799999999999
4723,1978-06-27,1310.4984
4724,1978-06-28,1296.3927999999999
4725,1978-06-29,1305.2087999999999
4726,1978-06-30,1319.7552
4727,1978-07-03,1329.012
4728,1978-07-05,1329.012
4729,1978-07-06,1326.808
4730,1978-07-07,1344.44
4731,1978-07-10,1355.46
4732,1978-07-11,1366.48
4733,1978-07-12,1366.48
4734,1978-07-13,1388.52
4735,1978-07-14,1384.112
4736,1978-07-17,1369.786
4737,1978-07-18,1363.1740000000002
4738,1978-07-19,1333.42
4739,1978-07-20,1369.786
4740,1978-07-21,1403.948
4741,1978-07-24,1374.1940000000002
4742,1978-07-25,1389.6219999999998
4743,1978-07-26,1388.52
4744,1978-07-27,1409.4579999999999
4745,1978-07-28,1396.234
4746,1978-07-31,1388.52
4747,1978-08-01,1394.03
4748,1978-08-02,1401.744
4749,1978-08-03,1397.336
4750,1978-08-04,1409.4579999999999
4751,1978-08-07,1406.152
4752,1978-08-08,1401.744
4753,1978-08-09,1431.4979999999998
4754,1978-08-10,1434.804
4755,1978-08-11,1450.232
4756,1978-08-14,1473.374
4757,1978-08-15,1461.2520000000002
4758,1978-08-16,1430.396
4759,1978-08-17,1427.09
4760,1978-08-18,1422.682
4761,1978-08-21,1416.07
4762,1978-08-22,1430.396
4763,1978-08-23,1440.3139999999999
4764,1978-08-24,1442.518
4765,1978-08-25,1425.988
4766,1978-08-28,1416.5108
4767,1978-08-29,1414.7476000000001
4768,1978-08-30,1405.2703999999999
4769,1978-08-31,1429.9552
4770,1978-09-01,1446.926
4771,1978-09-05,1435.906
4772,1978-09-06,1417.172
4773,1978-09-07,1420.4779999999998
4774,1978-09-08,1438.11
4775,1978-09-11,1441.4160000000002
4776,1978-09-12,1433.702
4777,1978-09-13,1464.558
4778,1978-09-14,1457.946
4779,1978-09-15,1473.374
4780,1978-09-18,1460.1499999999999
4781,1978-09-19,1453.538
4782,1978-09-20,1472.2720000000002
4783,1978-09-21,1461.2520000000002
4784,1978-09-22,1460.1499999999999
4785,1978-09-25,1467.864
4786,1978-09-26,1464.558
4787,1978-09-27,1479.9859999999999
4788,1978-09-28,1487.7
4789,1978-09-29,1481.0880000000002
4790,1978-10-02,1495.414
4791,1978-10-03,1492.1080000000002
4792,1978-10-04,1498.72
4793,1978-10-05,1509.74
4794,1978-10-06,1502.026
4795,1978-10-09,1518.5559999999998
4796,1978-10-10,1520.76
4797,1978-10-11,1526.27
4798,1978-10-12,1503.1280000000002
4799,1978-10-13,1487.7
4800,1978-10-16,1494.3120000000001
4801,1978-10-17,1494.3120000000001
4802,1978-10-18,1482.19
4803,1978-10-19,1471.17
4804,1978-10-20,1461.2520000000002
4805,1978-10-23,1470.068
4806,1978-10-24,1495.414
4807,1978-10-25,1538.3919999999998
4808,1978-10-26,1528.474
4809,1978-10-27,1552.718
4810,1978-10-30,1551.616
4811,1978-10-31,1547.2079999999999
4812,1978-11-01,1494.3120000000001
4813,1978-11-02,1519.658
4814,1978-11-03,1516.3519999999999
4815,1978-11-06,1503.1280000000002
4816,1978-11-08,1479.9859999999999
4817,1978-11-09,1451.3339999999998
4818,1978-11-10,1424.886
4819,1978-11-13,1435.906
4820,1978-11-14,1437.008
4821,1978-11-15,1423.784
4822,1978-11-16,1446.926
4823,1978-11-17,1430.396
4824,1978-11-20,1429.2939999999999
4825,1978-11-21,1441.4160000000002
4826,1978-11-22,1457.946
4827,1978-11-24,1466.762
4828,1978-11-27,1449.3503999999998
4829,1978-11-28,1440.3139999999999
4830,1978-11-29,1452.4360000000001
4831,1978-11-30,1470.2884000000001
4832,1978-12-01,1484.394
4833,1978-12-04,1470.068
4834,1978-12-05,1472.2720000000002
4835,1978-12-06,1481.0880000000002
4836,1978-12-07,1491.006
4837,1978-12-08,1491.006
4838,1978-12-11,1507.536
4839,1978-12-12,1505.332
4840,1978-12-13,1495.414
4841,1978-12-14,1489.904
4842,1978-12-15,1498.72
4843,1978-12-18,1502.026
4844,1978-12-19,1520.76
4845,1978-12-20,1524.066
4846,1978-12-21,1516.3519999999999
4847,1978-12-22,1511.9440000000002
4848,1978-12-26,1528.0332
4849,1978-12-27,1546.9876
4850,1978-12-28,1549.4119999999998
4851,1978-12-29,1559.5504
4852,1979-01-02,1543.902
4853,1979-01-03,1551.616
4854,1979-01-04,1550.5140000000001
4855,1979-01-05,1557.126
4856,1979-01-08,1584.676
4857,1979-01-09,1578.0639999999999
4858,1979-01-10,1593.492
4859,1979-01-11,1593.492
4860,1979-01-12,1612.226
4861,1979-01-15,1616.634
4862,1979-01-16,1606.716
4863,1979-01-17,1604.512
4864,1979-01-18,1635.368
4865,1979-01-19,1649.6940000000002
4866,1979-01-22,1649.6940000000002
4867,1979-01-23,1644.184
4868,1979-01-24,1689.366
4869,1979-01-25,1672.836
4870,1979-01-26,1677.244
4871,1979-01-29,1684.9579999999999
4872,1979-01-30,1705.896
4873,1979-01-31,1738.9560000000001
4874,1979-02-01,1765.404
4875,1979-02-02,1831.524
4876,1979-02-05,1880.012
4877,1979-02-06,1860.176
4878,1979-02-07,1910.868
4879,1979-02-08,1866.788
4880,1979-02-09,1860.176
4881,1979-02-12,1867.89
4882,1979-02-13,1807.28
4883,1979-02-14,1833.7279999999998
4884,1979-02-15,1899.848
4885,1979-02-16,1920.786
4886,1979-02-20,1976.988
4887,1979-02-21,1976.988
4888,1979-02-22,1952.744
4889,1979-02-23,1988.4488
4890,1979-02-26,1955.8296
4891,1979-02-27,2012.2520000000002
4892,1979-02-28,2037.1572
4893,1979-03-01,2084.984
4894,1979-03-02,2022.17
4895,1979-03-05,1956.05
4896,1979-03-06,2005.64
4897,1979-03-07,2001.232
4898,1979-03-08,1948.336
4899,1979-03-09,1919.684
4900,1979-03-12,1902.052
4901,1979-03-13,1948.336
4902,1979-03-14,1954.948
4903,1979-03-15,1976.988
4904,1979-03-16,2016.66
4905,1979-03-19,2023.2720000000002
4906,1979-03-20,2060.7400000000002
4907,1979-03-21,2124.656
4908,1979-03-22,2137.88
4909,1979-03-23,2102.616
4910,1979-03-26,2140.084
4911,1979-03-27,2099.31
4912,1979-03-28,2144.4919999999997
4913,1979-03-29,2105.922
4914,1979-03-30,2084.984
4915,1979-04-02,2029.884
4916,1979-04-03,2003.4360000000001
4917,1979-04-04,2067.352
4918,1979-04-05,2098.208
4919,1979-04-06,2131.268
4920,1979-04-09,2179.756
4921,1979-04-10,2133.4719999999998
4922,1979-04-11,2076.1679999999997
4923,1979-04-12,2113.636
4924,1979-04-16,2062.944
4925,1979-04-17,2053.026
4926,1979-04-18,2018.864
4927,1979-04-19,1954.948
4928,1979-04-20,1950.54
4929,1979-04-23,2004.538
4930,1979-04-24,1950.54
4931,1979-04-25,1932.0264000000002
4932,1979-04-26,1974.784
4933,1979-04-27,2010.4888
4934,1979-04-30,2058.536
4935,1979-05-01,2016.66
4936,1979-05-02,1974.784
4937,1979-05-03,1979.192
4938,1979-05-04,1936.214
4939,1979-05-07,1906.46
4940,1979-05-08,1892.134
4941,1979-05-09,1934.01
4942,1979-05-10,1875.604
4943,1979-05-11,1820.504
4944,1979-05-14,1834.83
4945,1979-05-15,1857.972
4946,1979-05-16,1824.9119999999998
4947,1979-05-17,1871.196
4948,1979-05-18,1876.7060000000001
4949,1979-05-21,1867.89
4950,1979-05-22,1887.726
4951,1979-05-23,1864.5839999999998
4952,1979-05-24,1856.8700000000001
4953,1979-05-25,1818.3
4954,1979-05-29,1756.5880000000002
4955,1979-05-30,1749.976
4956,1979-05-31,1752.18
4957,1979-06-01,1747.7720000000002
4958,1979-06-04,1769.8120000000001
4959,1979-06-05,1780.832
4960,1979-06-06,1752.18
4961,1979-06-07,1807.28
4962,1979-06-08,1831.524
4963,1979-06-11,1807.28
4964,1979-06-12,1795.158
4965,1979-06-13,1861.278
4966,1979-06-14,1866.788
4967,1979-06-15,1840.34
4968,1979-06-18,1853.5639999999999
4969,1979-06-19,1919.684
4970,1979-06-20,1899.848
4971,1979-06-21,1873.3999999999999
4972,1979-06-22,1918.582
4973,1979-06-25,1884.42
4974,1979-06-26,1892.5748
4975,1979-06-27,1829.32
4976,1979-06-28,1774.22
4977,1979-06-29,1791.4112
4978,1979-07-02,1725.732
4979,1979-07-03,1767.6080000000002
4980,1979-07-05,1808.382
4981,1979-07-06,1779.73
4982,1979-07-09,1765.404
4983,1979-07-10,1787.4440000000002
4984,1979-07-11,1805.0759999999998
4985,1979-07-12,1796.26
4986,1979-07-13,1757.69
4987,1979-07-16,1780.832
4988,1979-07-17,1789.6480000000001
4989,1979-07-18,1767.6080000000002
4990,1979-07-19,1756.5880000000002
4991,1979-07-20,1803.974
4992,1979-07-23,1820.504
4993,1979-07-24,1851.36
4994,1979-07-25,1865.6860000000001
4995,1979-07-26,1899.848
4996,1979-07-27,1866.788
4997,1979-07-30,1800.668
4998,1979-07-31,1791.8519999999999
4999,1979-08-01,1852.462
5000,1979-08-02,1883.318
5001,1979-08-03,1862.3799999999999
5002,1979-08-06,1871.196
5003,1979-08-07,1887.726
5004,1979-08-08,1924.092
5005,1979-08-09,1937.316
5006,1979-08-10,1936.214
5007,1979-08-13,1910.868
5008,1979-08-14,1976.988
5009,1979-08-15,1974.784
5010,1979-08-16,1950.54
5011,1979-08-17,1948.336
5012,1979-08-20,1899.848
5013,1979-08-21,1937.316
5014,1979-08-22,1904.256
5015,1979-08-23,1925.1940000000002
5016,1979-08-24,1959.356
5017,1979-08-27,1939.52
5018,1979-08-28,1967.07
5019,1979-08-29,2016.2191999999998
5020,1979-08-30,2038.4796000000001
5021,1979-08-31,2020.6272
5022,1979-09-04,2034.2920000000001
5023,1979-09-05,2039.802
5024,1979-09-06,1994.6200000000001
5025,1979-09-07,1964.866
5026,1979-09-10,2014.4560000000001
5027,1979-09-11,2005.64
5028,1979-09-12,1943.928
5029,1979-09-13,1962.6619999999998
5030,1979-09-14,1904.256
5031,1979-09-17,1935.112
5032,1979-09-18,1884.42
5033,1979-09-19,1917.48
5034,1979-09-20,1928.5
5035,1979-09-21,1994.6200000000001
5036,1979-09-24,2060.7400000000002
5037,1979-09-25,2159.92
5038,1979-09-26,2292.16
5039,1979-09-27,2424.4
5040,1979-09-28,2358.28
5041,1979-10-01,2490.52
5042,1979-10-02,2358.28
5043,1979-10-03,2239.264
5044,1979-10-04,2215.02
5045,1979-10-05,2281.14
5046,1979-10-08,2215.02
5047,1979-10-09,2115.84
5048,1979-10-10,2071.7599999999998
5049,1979-10-11,2047.516
5050,1979-10-12,2129.064
5051,1979-10-15,2021.068
5052,1979-10-16,1910.868
5053,1979-10-17,1948.336
5054,1979-10-18,1930.704
5055,1979-10-19,1980.2939999999999
5056,1979-10-22,1941.724
5057,1979-10-23,1976.988
5058,1979-10-24,1959.356
5059,1979-10-25,1975.886
5060,1979-10-26,1983.6000000000001
5061,1979-10-29,1983.6000000000001
5062,1979-10-30,1992.4160000000002
5063,1979-10-31,2003.4360000000001
5064,1979-11-01,2071.7599999999998
5065,1979-11-02,2076.1679999999997
5066,1979-11-05,2056.3320000000003
5067,1979-11-06,2058.536
5068,1979-11-07,2082.7799999999997
5069,1979-11-08,2089.392
5070,1979-11-09,2134.574
5071,1979-11-12,2153.308
5072,1979-11-13,2133.4719999999998
5073,1979-11-14,2126.86
5074,1979-11-15,2155.512
5075,1979-11-16,2190.776
5076,1979-11-19,2230.448
5077,1979-11-20,2217.224
5078,1979-11-21,2248.08
5079,1979-11-23,2248.08
5080,1979-11-26,2137.88
5081,1979-11-27,2056.3320000000003
5082,1979-11-28,2088.5104
5083,1979-11-29,2146.696
5084,1979-11-30,2259.1
5085,1979-12-03,2272.3239999999996
5086,1979-12-04,2237.06
5087,1979-12-05,2248.08
5088,1979-12-06,2164.328
5089,1979-12-07,2132.37
5090,1979-12-10,2151.104
5091,1979-12-11,2219.428
5092,1979-12-12,2219.428
5093,1979-12-13,2195.184
5094,1979-12-14,2237.06
5095,1979-12-17,2201.796
5096,1979-12-18,2219.428
5097,1979-12-19,2208.408
5098,1979-12-20,2259.1
5099,1979-12-21,2259.1
5100,1979-12-26,2237.06
5101,1979-12-27,2241.9088
5102,1979-12-28,2255.7940000000003
5103,1979-12-31,2311.1144
5104,1980-01-02,2428.808
5105,1980-01-03,2510.356
5106,1980-01-04,2457.46
5107,1980-01-07,2351.6679999999997
5108,1980-01-08,2276.732
5109,1980-01-09,2329.6279999999997
5110,1980-01-10,2292.16
5111,1980-01-11,2395.748
5112,1980-01-14,2431.012
5113,1980-01-15,2455.2560000000003
5114,1980-01-16,2565.4559999999997
5115,1980-01-17,2675.656
5116,1980-01-18,2840.9559999999997
5117,1980-01-21,3061.356
5118,1980-01-22,2840.9559999999997
5119,1980-01-23,2653.616
5120,1980-01-24,2783.6519999999996
5121,1980-01-25,2909.28
5122,1980-01-28,2785.856
5123,1980-01-29,2896.056
5124,1980-01-30,2948.952
5125,1980-01-31,2876.22
5126,1980-02-01,2893.852
5127,1980-02-04,2783.6519999999996
5128,1980-02-05,2893.852
5129,1980-02-06,2942.34
5130,1980-02-07,2902.6679999999997
5131,1980-02-08,3012.868
5132,1980-02-11,3123.068
5133,1980-02-12,3151.72
5134,1980-02-13,3118.66
5135,1980-02-14,3112.048
5136,1980-02-15,3001.8480000000004
5137,1980-02-19,2891.648
5138,1980-02-20,2748.3880000000004
5139,1980-02-21,2807.896
5140,1980-02-22,2697.696
5141,1980-02-25,2587.4959999999996
5142,1980-02-26,2603.8056
5143,1980-02-27,2718.8544
5144,1980-02-28,2715.328
5145,1980-02-29,2695.492
5146,1980-03-03,2600.72
5147,1980-03-04,2567.66
5148,1980-03-05,2618.352
5149,1980-03-06,2508.1519999999996
5150,1980-03-07,2397.952
5151,1980-03-10,2232.6519999999996
5152,1980-03-11,2281.14
5153,1980-03-12,2215.02
5154,1980-03-13,2093.7999999999997
5155,1980-03-14,2177.552
5156,1980-03-17,2067.352
5157,1980-03-18,2144.4919999999997
5158,1980-03-19,2173.144
5159,1980-03-20,2124.656
5160,1980-03-21,2137.88
5161,1980-03-24,2080.576
5162,1980-03-25,2023.2720000000002
5163,1980-03-26,1972.58
5164,1980-03-27,1891.032
5165,1980-03-28,1981.396
5166,1980-03-31,1919.684
5167,1980-04-01,1906.46
5168,1980-04-02,1972.58
5169,1980-04-03,1976.988
5170,1980-04-07,2010.048
5171,1980-04-08,2051.924
5172,1980-04-09,2023.2720000000002
5173,1980-04-10,2054.128
5174,1980-04-11,2087.188
5175,1980-04-14,1985.804
5176,1980-04-15,2038.7
5177,1980-04-16,1965.968
5178,1980-04-17,1981.396
5179,1980-04-18,1935.112
5180,1980-04-21,1851.36
5181,1980-04-22,1871.196
5182,1980-04-23,1893.2359999999999
5183,1980-04-24,1957.152
5184,1980-04-25,2073.0824
5185,1980-04-28,1973.9024
5186,1980-04-29,2004.3175999999999
5187,1980-04-30,1979.6328
5188,1980-05-01,1950.54
5189,1980-05-02,1981.396
5190,1980-05-05,1981.396
5191,1980-05-06,1943.928
5192,1980-05-07,2038.7
5193,1980-05-08,1948.336
5194,1980-05-09,1946.132
5195,1980-05-12,1952.744
5196,1980-05-13,1988.008
5197,1980-05-14,1972.58
5198,1980-05-15,1946.132
5199,1980-05-16,1946.132
